sep = ,
"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2008","2008",51.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2009","2009",49.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2010","2010",46.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2011","2011",50,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2012","2012",48.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CAN","Canada","2013","2013",48.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2000","2000",44.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2001","2001",46.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2002","2002",51.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2003","2003",54.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2004","2004",54.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2005","2005",37.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2006","2006",32.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2007","2007",34.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2008","2008",35,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2009","2009",38.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2010","2010",40.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2011","2011",41.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2012","2012",43.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","CZE","Czech Republic","2013","2013",42.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2000","2000",53.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2001","2001",52,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2002","2002",57.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2003","2003",57.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2004","2004",57.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2005","2005",50.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2006","2006",54,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2007","2007",62.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2008","2008",53.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2009","2009",52.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2010","2010",53.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2011","2011",53.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2012","2012",55.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DNK","Denmark","2013","2013",55.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2000","2000",38.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2001","2001",35,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2002","2002",34.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2003","2003",34.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2004","2004",34.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2005","2005",34,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2006","2006",33.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2007","2007",34.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2008","2008",29.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2009","2009",33.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2010","2010",30.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2011","2011",31.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2012","2012",31.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FIN","Finland","2013","2013",31.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2000","2000",39.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2001","2001",40.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2002","2002",41.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2003","2003",40.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2004","2004",41.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2005","2005",41.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2006","2006",37.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2007","2007",37.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2008","2008",36.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2009","2009",40.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2010","2010",38,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2011","2011",37.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2012","2012",38,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","FRA","France","2013","2013",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2000","2000",42,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2001","2001",45.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2002","2002",45.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2003","2003",48.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2004","2004",49.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2005","2005",50.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2006","2006",48.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2007","2007",46.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2008","2008",49.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2009","2009",48.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2010","2010",49.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2011","2011",48.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2012","2012",47.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","DEU","Germany","2013","2013",48.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2000","2000",33,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2001","2001",34.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2002","2002",34.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2003","2003",35.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2004","2004",36.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2005","2005",34,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2006","2006",28.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2007","2007",31.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2008","2008",31.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2009","2009",27.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2010","2010",28.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2011","2011",27.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2012","2012",29.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","GRC","Greece","2013","2013",29.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2000","2000",38.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2001","2001",37.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2002","2002",37.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2003","2003",37.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2004","2004",37.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2005","2005",36,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2006","2006",37.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2007","2007",35,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2008","2008",35.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2009","2009",34.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2010","2010",34.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2011","2011",35.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2012","2012",34.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","HUN","Hungary","2013","2013",34.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2000","2000",53.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2001","2001",51.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2002","2002",52.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2003","2003",52.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2004","2004",50.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2005","2005",47.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2006","2006",47,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2007","2007",46.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2008","2008",46.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2009","2009",48.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2010","2010",48.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2011","2011",47.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2012","2012",48.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ISL","Iceland","2013","2013",48.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2000","2000",43.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2001","2001",43,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2002","2002",33.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2003","2003",38.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2004","2004",37.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2005","2005",38,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2006","2006",39.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2007","2007",42.4,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2008","2008",43.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2009","2009",39.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2010","2010",38.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2011","2011",49.2,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2012","2012",48.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","IRL","Ireland","2013","2013",46,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2000","2000",30.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2001","2001",31.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2002","2002",31.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2003","2003",31.3,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2004","2004",32.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2005","2005",31.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2006","2006",29.9,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2007","2007",29.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2008","2008",29.7,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2009","2009",29.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2010","2010",30,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2011","2011",30.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2012","2012",31.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","ITA","Italy","2013","2013",32.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","JPN","Japan","2000","2000",28.6,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","JPN","Japan","2001","2001",29.5,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","JPN","Japan","2002","2002",29.8,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","JPN","Japan","2003","2003",30.1,,
"FOODSUCR","Sugar supply","KGPPERNB","Kilos per capita per year","JPN","Japan","2004","2004",30.1,,
